"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[7037][4329]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO","GIANT CRATER, GROUP 3, CHIMNEY CRATER","41.5152","41.5152","-121.6407","-121.6407","SAE","1804","1804","s_82-65 [7037]","CALC-ALKALI BASALT [7037]","10500 [7037] / 0 [4329]","10500 [7037]","","HOLOCENE [7037]","","","","","VOL","","","","","WR [7037] ","50.17","0.97","","17.26","","","","8.73","10.38","7.71","0.16","","0.59","2.99","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194","153","","","","117","","","16.8","","","","","14","200","28","116","4","","","","","","","","","","","","","168","","18","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","133095",
"[7037][4329]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO","GIANT CRATER, GROUP 3, CHIMNEY CRATER","41.5158","41.5158","-121.6413","-121.6413","SAE","1804","1804","s_82-66 [7037]","CALC-ALKALI BASALT [7037]","10500 [7037] / 0 [4329]","10500 [7037]","","HOLOCENE [7037]","","","","","VOL","","","","","WR [7037] ","50.93","1","","17.25","","","","8.66","10.16","7.43","0.16","","0.7","3.09","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192","145","","","","124","","","16","","","","","17","202","27","130","4.6","","","","","","","","","","","","","169","","19","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","133096",
"[4329][7037]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO","GIANT CRATER, GROUP 3, CHIMNEY CRATER","41.517","41.517","-121.6288","-121.6288","SAE","1804","1804","s_82-71 [4329]","CALC-ALKALI BASALT [4329]","0 [4329] / 10500 [7037]","10500 [4329]","","HOLOCENE [4329]","","","","","VOL","","","","","WR [4329] ","50.7","1","","17.39","","","","8.72","10.3","7.71","0.16","","0.61","2.98","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188","152","","","","118","","","17.1","","","","","16.6","201","26.2","118","4.1","","","","","","","","","","","","","152","","22","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","133097",
"[7037][4329]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO","GIANT CRATER, GROUP 3, CHIMNEY CRATER","41.5142","41.5142","-121.6287","-121.6287","SAE","1804","1804","s_83-3 [7037]","CALC-ALKALI BASALT [7037]","10500 [7037] / 0 [4329]","10500 [7037]","","HOLOCENE [7037]","","","","","VOL","","","","","WR [7037] ","50.66","1.01","","17.17","","","","8.77","10.07","7.32","0.16","","0.7","2.95","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182","137","","","","116","","","16.4","","","","","16","207","24","131","3.9","","","","","","","","","","","","","173","","19","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","133098",
"[4329][7037]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO","GIANT CRATER, GROUP 3, CHIMNEY CRATER","41.5077","41.5077","-121.63","-121.63","SAE","1804","1804","s_1007M [4329]","CALC-ALKALI BASALT [4329]","0 [4329] / 10500 [7037]","10500 [4329]","","HOLOCENE [4329]","","","","","VOL","","","","","WR [4329] ","51.1","0.98","","17.3","","","","8.73","10.4","7.64","0.16","","0.69","2.8","0.15","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","","","135","","","36.5","103","","","","","","","","16","207","26","113","3","","","","","","","","","","","","1.09","175","6.4","18","","10.7","2.96","1.04","3.75","0.66","","","","0.44","2.88","0.41","2.71","0.27","","","","","","","","","","","2.25","1.05","","","","","","","","","","","","","","","","","","","","","","","","","133100",
"[4329][7037]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO","GIANT CRATER, GROUP 3, CHIMNEY CRATER","41.5105","41.5105","-121.631","-121.631","SAE","1804","1804","s_1008M [4329]","CALC-ALKALI BASALT [4329]","0 [4329] / 10500 [7037]","10500 [4329]","","HOLOCENE [4329]","","","","","VOL","","","","","WR [4329] ","51.1","0.99","","17.4","","","","8.69","10.33","7.62","0.16","","0.71","2.83","0.16","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","","133","","","36.8","118","","","","","","","","14","200","24","116","3","","","","","","","","","","","","1.15","188","6.8","19.2","","12.3","2.97","1.03","3.75","0.705","","","","0.44","2.77","0.411","2.78","0.291","","","","","","","","","","","2.39","1.06","","","","","","","","","","","","","","","","","","","","","","","","","133101",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / KOSHELEV","","51.35","51.35","156.75","156.75","SAE","","","s_1 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","50.46","1","","18.36","","4.93","5.15","","9.88","4.94","0.19","","0.9","2.86","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136637",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / SOUTHERN KAMCHATKA SEGMENT / GORELY","EASTERN VOLCANIC FRONT","52.45","52.45","158.12","158.12","SAE","1829","1829","s_2 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","51.22","0.88","","18.25","","4.64","5.36","","9.84","5.12","0.13","","0.99","2.73","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136638",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / KORYAKSKY(KORIAKSKY)","EASTERN VOLCANIC FRONT","53.28","53.28","158.9","158.9","SAE","3456","3456","s_3 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","51.23","0.94","","17.11","","5.73","4.42","","9.14","6.82","0.2","","1.01","2.7","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136639",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / KRASHENINNIKOV","EASTERN VOLCANIC FRONT","54.6","54.6","160.27","160.27","SAE","","","s_4 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","51.41","0.95","","18.84","","3.54","5.9","","9.58","3.84","0.26","","0.81","3.31","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136640",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / UZON","","54.5","54.5","159.97","159.97","SAE","","","s_5 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","51.3","1.11","","18.28","","4.59","4.64","","9.86","4.35","0.32","","0.75","3.2","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136641",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / UZON","","54.5","54.5","159.97","159.97","SAE","","","s_6 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","50.88","1.18","","19.35","","4.44","5.34","","10.16","3.51","0.22","","0.81","2.71","0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136642",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / KLYUCHEVSKOY","","56.05","56.05","160.63","160.63","SAE","","","s_7 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","52.9","0.96","","16.8","","3.94","5.66","","8.69","6.28","0.17","","1.17","2.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136643",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / MALAYA UDINA","","55.755","55.755","160.527","160.527","SAE","","","s_8 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","51.5","1.08","","17.49","","4.5","5.08","","9.52","6.14","0.15","","1.11","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136644",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BOLSHAYA UDINA","","55.755","55.755","160.527","160.527","SAE","","","s_9 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","51.88","1.37","","17.03","","3.8","6.25","","8.99","5.43","0.16","","0.87","3.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136645",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / ZIMINA","","55.862","55.862","160.603","160.603","SAE","","","s_10 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","52.93","0.49","","18.74","","1.88","4.74","","9.06","6.25","0.03","","1.13","2.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136646",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / KAMEN","CENTRAL KAMCHATKA DEPRESSION","56.14","56.14","160.17","160.17","SAE","4575","4575","s_11 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","52.24","1.06","","18.15","","3.52","6.14","","8.84","5.46","0.16","","0.93","3.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136647",
"[3317]","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK","CENTRAL KAMCHATKA DEPRESSION","55.53","55.7","160.27","160.27","SAE","","","s_12 [3317]","CALC-ALKALI BASALT [3317]","","","","","","","","","VOL","","","","","WR [3317] ","52.11","1.22","","18.01","","3.51","6.1","","8.71","5.46","0.21","","1.02","3.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136648",
"[6261]","CONVERGENT MARGIN","LUZON ARC / LUZON ARC / MINDANAO","CENTRAL MINDANAO, WESTERN PORTION, ALARAN TOWN","8.5","8.5","123.5","123.5","SAE","","","s_ALARAN [6261]","CALC-ALKALI BASALT [6261]","","","","","","","","","VOL","","","F","","WR [6261] ","56.9","0.66","","16.85","","","","6.78","7.02","3.84","0.15","","2.35","3.41","0.41","","","","","","","","","","","","","","","","1.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","191","48","","","20","19","","","","","","","","41","652","24","24","1.9","","","","","","","","","","","","","310","10.2","22","","16","","0.95","","","3.6","","2.6","","2.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141219",
"[6261]","CONVERGENT MARGIN","LUZON ARC / LUZON ARC / MINDANAO","CENTRAL MINDANAO, EASTERN PORTION, TALISAYAN TOWN","9","9","125","125","SAE","","","s_TALISAYAN [6261]","CALC-ALKALI BASALT [6261]","","","","","","","","","VOL","","","F","","WR [6261] ","50.3","0.85","","20.35","","","","8.2","10.4","3.23","0.17","","2.63","3","0.32","","","","","","","","","","","","","","","","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","320","11","","","25","16","","","","","","","","34","710","18","50","1.75","","","","","","","","","","","","","295","6.8","15","","11","","0.9","","","3.1","","2.1","","1.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141225",
"[6261]","CONVERGENT MARGIN","LUZON ARC / LUZON ARC / MINDANAO","CENTRAL MINDANAO, EASTERN PORTION, KINOGUITAN TOWN","9","9","125","125","SAE","","","s_KINOGUITAN [6261]","CALC-ALKALI BASALT [6261]","","","","","","","","","VOL","","","S","","WR [6261] ","52","0.93","","19.72","","","","8.4","7.75","2.41","0.18","","2.41","3.51","0.42","","","","","","","","","","","","","","","","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","279","5","","","22","9","","","","","","","","38","665","52","65","2.8","","","","","","","","","","","","","368","11.6","21","","18","","5.6","","","5.6","","4.2","","3.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141228",
"[6261]","CONVERGENT MARGIN","LUZON ARC / LUZON ARC / MINDANAO","WEST MINDANAO, ZAMBOANGA PENINSULA, MT. KALADIS","7.7","7.7","122.9","122.9","SAE","","","s_P90-35 [6261]","CALC-ALKALI BASALT [6261]","","","","","","","","","VOL","","","M","","WR [6261] ","49.5","1.62","","15.04","","","","10.28","9.2","6.68","0.38","","0.64","2.97","0.26","","","","","","","","","","","","","","","","2.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","188","250","","","58","190","","","","","","","","8","351","28","102","12","","","","","","","","","","","","","110","10","21","","15","","1.35","","","4.2","","2.4","","1.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141234",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.804","43.804","-121.65425","-121.65425","SAE","","","s_DB-04-2 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","50.13","1.29","","17.23","","","","8.66","9.06","7.82","0.15","","0.53","3.4","0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8","","187","263","","","","161","","","","","","","","7","402","24.68","117","6.91","","","","","","","","","","","","0.23","201","9.97","22.27","2.97","14.12","4.07","1.41","4.29","0.74","4.55","0.91","2.53","0.36","2.23","0.35","2.86","0.43","","","","","","","","","2.29","","0.64","0.25","","","","","","","","","","","","","","","","","","","","","","","","","1446472",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","44.059","44.059","-121.71266","-121.71266","SAE","","","s_CC-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","51.94","1.05","","16.53","","","","7.85","9.15","8.62","0.15","","0.65","3.13","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3","","185","411","","","","153","","","","","","","","10.9","431","20.49","93","6.67","","","","","","","","","","","","0.39","224","10.01","21.31","2.76","12.48","3.39","1.23","3.66","0.61","3.77","0.78","2.1","0.3","1.84","0.29","2.41","0.42","","","","","","","","","2.76","","1.27","0.44","","","","","","","","","","","","","","","","","","","","","","","","","1446473",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","44.014","44.014","-121.69911","-121.69911","SAE","","","s_BC-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","50.85","1.34","","17.18","","","","8.21","9.33","8.03","0.16","","0.62","3.38","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2","","201","367","","","","149","","","","","","","","9.7","414","25.72","123","8.07","","","","","","","","","","","","0.32","207","11.32","25","3.3","15.18","4.24","1.5","4.52","0.77","4.73","0.98","2.66","0.37","2.37","0.37","2.99","0.54","","","","","","","","","2.58","","1.07","0.37","","","","","","","","","","","","","","","","","","","","","","","","","1446474",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.605","43.605","-121.37825","-121.37825","SAE","","","s_BR-04-2 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","51.73","1.25","","16.91","","","","8.22","9.04","7.09","0.15","","0.84","3.27","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1","","193","212","","","","128","","","","","","","","18","378","26.43","118","8.03","","","","","","","","","","","","0.65","249","10.65","23.07","3.03","14.15","4.08","1.38","4.39","0.77","4.81","0.97","2.73","0.39","2.44","0.39","3.13","0.55","","","","","","","","","2.91","","1.75","0.58","","","","","","","","","","","","","","","","","","","","","","","","","1446475",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.931","43.931","-121.26287","-121.26287","SAE","","","s_BB-03-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","49.39","1.34","","17.24","","","","9.16","9.58","8.17","0.16","","0.53","3.24","0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3","","196","278","","","","159","","","","","","","","7.6","357","28.25","118","5.37","","","","","","","","","","","","0.24","169","8.7","20.02","2.78","13.66","4.12","1.46","4.61","0.81","5.11","1.06","2.89","0.41","2.57","0.4","3","0.33","","","","","","","","","2.11","","0.89","0.32","","","","","","","","","","","","","","","","","","","","","","","","","1446476",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.815","43.815","-121.25465","-121.25465","SAE","","","s_KWB-03-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","52.2","0.98","","18.94","","","","7.03","9.74","5.8","0.12","","0.64","3.34","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3","","173","125","","","","69","","","","","","","","9.8","541","18.31","81","4.54","","","","","","","","","","","","0.35","260","8.74","18.39","2.41","11.24","3.12","1.11","3.31","0.55","3.42","0.7","1.83","0.26","1.61","0.25","2.18","0.29","","","","","","","","","3.01","","1.05","0.4","","","","","","","","","","","","","","","","","","","","","","","","","1446477",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.874","43.874","-121.2178","-121.2178","SAE","","","s_LTB-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","51.13","1.23","","17.57","","","","8.06","9.54","8.16","0.15","","0.57","3.26","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","","190","204","","","","149","","","","","","","","7.2","453","22.32","95","7.29","","","","","","","","","","","","0.23","236","9.72","21.22","2.85","13.31","3.78","1.39","4.15","0.68","4.16","0.85","2.25","0.33","2","0.31","2.43","0.47","","","","","","","","","2.46","","0.75","0.31","","","","","","","","","","","","","","","","","","","","","","","","","1446478",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.906","43.906","-121.159","-121.159","SAE","","","s_AIC-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","49.13","1.34","","17.22","","","","8.76","9.86","8.43","0.15","","0.47","3.08","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6","","195","226","","","","156","","","","","","","","6.5","400","24.55","104","7.77","","","","","","","","","","","","0.19","178","8.99","20.2","2.74","13.11","3.81","1.41","4.16","0.72","4.5","0.93","2.55","0.37","2.27","0.34","2.58","0.51","","","","","","","","","1.97","","0.72","0.28","","","","","","","","","","","","","","","","","","","","","","","","","1446479",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.592","43.592","-121.14984","-121.14984","SAE","","","s_TB-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","51.77","0.92","","17","","","","7.66","8.55","9.97","0.13","","0.6","3.04","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3","","175","549","","","","359","","","","","","","","8.2","460","16.41","76","4.31","","","","","","","","","","","","0.29","238","8.1","17.24","2.21","10.38","2.81","1.04","3.01","0.5","3.09","0.61","1.67","0.24","1.47","0.23","2.03","0.28","","","","","","","","","2.76","","0.85","0.33","","","","","","","","","","","","","","","","","","","","","","","","","1446480",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","43.583","43.583","-121.07847","-121.07847","SAE","","","s_SIC-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","49.81","1.26","","17.19","","","","8.82","9.84","8.69","0.16","","0.48","3.03","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7","","203","349","","","","174","","","","","","","","7.7","341","23.49","87","5.21","","","","","","","","","","","","0.29","154","7.03","16.13","2.24","10.85","3.42","1.28","3.85","0.69","4.37","0.89","2.44","0.35","2.12","0.34","2.37","0.35","","","","","","","","","3.03","","0.96","0.34","","","","","","","","","","","","","","","","","","","","","","","","","1446481",
"[13085]","CONVERGENT MARGIN","CASCADES / HIGH CASCADES / OREGON","","44.083","44.083","-121.064","-121.064","SAE","","","s_ELK-02-1 [13085]","CALC-ALKALI BASALT [13085]","","","","","","","","","VOL","","","","","WR [13085] ","49.39","1.21","","17.95","","","","8.57","9.88","8.75","0.15","","0.5","3.03","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","166","310","","","","174","","","","","","","","6.5","369","23.24","99","5.43","","","","","","","","","","","","0.2","215","8.06","17.98","2.46","12","3.58","1.3","3.98","0.67","4.23","0.87","2.36","0.34","2.09","0.33","2.51","0.35","","","","","","","","","1.9","","0.74","0.29","","","","","","","","","","","","","","","","","","","","","","","","","1446482",
