"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[21237]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / KIRAZLI VOLCANIC ASSOCIATION","BIGA PENINSULA","40","40","27","27","SAE","","","s_B-34 [21237]","MUGEARITE [21237]","","","","CENOZOIC [21237]","","","","","VOL","","","","","WR [21237] ","49.88","0.88","","20.89","","","","6.41","10.36","2.63","0.18","","1.22","3.97","0.24","","","","","","","","","","","","","","","","2.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","243","","","","30.6","","","","16.4","","","","","17.1","716.7","21","86.9","3.1","","","","","","","","","","","","0.2","357","16.4","33.3","4.55","19.8","4.32","1.31","4.47","0.68","3.9","0.81","2.28","0.33","2.07","0.32","2.2","0.2","113.1","","","","","","","","","","2.9","0.8","","","","","","","","","","","","","","","","","","","","","","","","","1203574",
"[21237]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / KIRAZLI VOLCANIC ASSOCIATION","BIGA PENINSULA","40","40","27","27","SAE","","","s_B-36 [21237]","MUGEARITE [21237]","","","","CENOZOIC [21237]","","","","","VOL","","","","","WR [21237] ","49.18","0.91","","20.19","","","","7.95","8.65","2.64","0.1","","1.58","4.39","0.25","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","248","","","","44.3","","","","16.5","","","","","21.9","756.3","22.5","87.4","3.4","","","","","","","","","","","","0.6","699","14.7","30.5","4.29","17.9","4.09","1.28","4.53","0.72","4.21","0.82","2.18","0.34","2.29","0.34","2.4","0.2","164.6","","","","","","","","","","3.2","0.8","","","","","","","","","","","","","","","","","","","","","","","","","1203575",
"[43]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KOHALA / POST-SHIELD STAGE / HAWI SERIES","POLOLU VALLEY","20.23","20.23","-155.8","-155.8","SAE","284","300","s_H71-10 [43]","MUGEARITE [43]","","","","","","","","","VOL","","","","","WR [43] ","55.4","1.35","","17.86","","","","8.26","4.14","2.23","0.24","","2.76","5.51","0.96","0.48","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","13.7","","","8.6","","","","","","","","","60.9","974","","","","","","","","","","","","","","","0.18","920","84.5","189","","88.5","16.9","4.89","","1.88","","2.2","","","4.3","0.6","17.6","5.1","","","","","","","","","","","6.5","","","","","0.70348","","","","","","","","","","","","","","","","","","","","","1249",
"[43]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KOHALA / POST-SHIELD STAGE / HAWI SERIES","","20.23","20.23","-155.8","-155.8","SAE","37","49","s_H71-3 [43]","MUGEARITE [43]","","","","","","","","","VOL","","","","","WR [43] ","49.62","2.51","","16.54","","","","10.55","6.69","3.71","0.23","","1.83","5.36","1.83","0.24","","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","","","5.5","","","12.5","","","","","","","","","48.3","1816","","","","","","","","","","","","","","","0.3","610","60.9","148","","81.8","18.5","5.75","","2.23","","2.2","","","3.6","0.5","8.8","3.4","","","","","","","","","","","3.4","","","","","0.70353","","","","","","","","","","","","","","","","","","","","","1250",
"[2850]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","BOFA","8.4667","8.4667","39.45","39.45","SAE","","","s_466 [2850]","MUGEARITE [2850]","10000000 [2850]","14000000 [2850]","","MIOCENE [2850]","","","","","VOL","","","","","WR [2850] ","49.78","3.15","","15.01","","4.67","7.66","","7.68","4.01","0.25","","1.29","4.97","0.78","","","","","","","","","","","","","","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","19","","","25","8","","","","","","","","33","524","","191","","","","","","","","","","","","","","500","33","","","","","3.16","","1.4","","","","","","","5","2.12","","","","","","","","","","","2.9","0.81","","","","","","","","","","","","","","","","","","","","","","","","","125047",
"[43]","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KOHALA / POST-SHIELD STAGE / HAWI SERIES","SOUTHWEST FLANK","20.23","20.23","-155.8","-155.8","SAE","","","s_72M036 [43]","MUGEARITE [43]","","","","","","","","","VOL","","","","","WR [43] ","52.4","2","","17.08","","","","9.29","5.46","3","0.24","","2.1","5.61","1.43","0.38","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","","","14.7","","","8.8","","","","","","","","","58.2","1772","","","","","","","","","","","","","","","0.5","720","65.9","157","","87.4","18","5.53","","2.26","","2.3","","","3.87","0.51","10.5","3.86","","","","","","","","","","","4.2","","","","","0.70352","","","","","","","","","","","","","","","","","","","","","1253",
"[21621]","RIFT VOLCANICS","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / MARIE BYRD LAND / MOUNT TAKAHE","CADENAZZ","-76.3","-76.3","-112.1","-112.1","SAE","","","s_85-9D [21621]","MUGEARITE, NEPHELINE [21621]","","","","QUATERNARY [21621]","","","","","VOL","","","","","WR [21621] ","50.92","2.33","","15.81","","2.32","8.2","","7.15","4.18","0.22","","2.34","5.13","0.5","","0","0","","0","","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","25","","","29","22","45","90","24","","","","","35","522","36","292","58","","","","","","","","","","","","","618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1258040",
"[21621]","RIFT VOLCANICS","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / MARIE BYRD LAND / MOUNT TAKAHE","CADENAZZ","-76.3","-76.3","-112.1","-112.1","SAE","","","s_85-10B [21621]","MUGEARITE, NEPHELINE [21621]","","","","QUATERNARY [21621]","","","","","VOL","","","","","WR [21621] ","51.13","2.41","","15.77","","4.48","6.41","","7.17","4.14","0.21","","2.3","5.05","0.51","","0","0","","0","","0.04","","","","","","","","","","","","","","","","","","","","","","","9.17","","","","","","","","","","","","","","20.2","14562","205","33.6","","","32.2","34.6","36.5","115","26.6","","","","","36.1","518","39","337","67","","","","","","","","2.88","0.09","","","0.34","602","48.5","97.2","12.8","48.5","9.44","3.2","8.53","1.27","6.98","1.39","3.66","","3.11","0.45","7.13","3.97","","","","","","","","","3.88","","5.68","1.47","","","","","","","","","","","","","","","","","","","","","","","","","1258041",
"[8625][7187]","OCEAN ISLAND","ROSS ISLAND / ROSS ISLAND / MOUNT EREBUS","DRY VALLEY DRILLING PROJECT 2, HUT POINT PENINSULA, SSW FROM MOUNT EREBUS, MCMURDO VOLCANIC GROUP","-77.84","-77.84","167.15","167.15","SAE","","","s_2-45.86 [8625]","MUGEARITE, NEPHELINE [8625]","","","","CENOZOIC [8625]","","","","MICROPORPHYRITIC [8625] ","VOL","","","","","WR [8625] ","50.76","2.23","","18.88","","2.58","4.72","","5.99","2.67","0.19","","3.65","6.78","0.49","","","","","","","","","","","","","","","","0.27","","","","","","","","","","","","","","13.9","6.36","","","","","","","","","","","","","","","115","24","","","","14","17","100","","","","","","96","1062","","","","","","","","","","","","","","","","617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126814",
"[21827]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","BALE MOUNTAINS, GOBA-BONGA LINEAMENT","7","7","40","40","SAE","","","s_SE 86  [21827]","MUGEARITE [21827]","","","","CENOZOIC [21827]","","","","","VOL","","","","","WR [21827] ","52.55","2.012","","17.24","","","","8.71","6.83","4.12","0.167","","1.55","4.82","0.61","","","","","","","","","","","","","","","","-0.14","","","","","","","","","","","","","","","1","","","","","","","","","","","","","19","","174","40","","","25","40","20","","20","","","","","14","607","27","136","27","","","","","","","","","","","","0","2343","34.4","72.1","9.1","37.8","7.9","4.35","7.1","1","5.7","1","2.7","0.37","2.3","0.33","3.3","1.7","","","","","","","","0","0","","2.1","0.4","","","","","","","","","","","","","","","","","","","","","","","","","1289305",
"[489]","OCEAN ISLAND","MASCARENE ISLANDS INCL. REUNION / REUNION","","-21","-21","55.85","55.85","SAE","","","s_RE108 [489]","MUGEARITE [489]","","","","","","","","","VOL","","","","","WR [489] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7035","","","","","","","","","","","","","","","","","","","","","12913",
"[489]","OCEAN ISLAND","MASCARENE ISLANDS INCL. REUNION / REUNION","","-21","-21","55.85","55.85","SAE","","","s_RE263 [489]","MUGEARITE [489]","","","","","","","","","VOL","","","","","WR [489] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7031","","","","","","","","","","","","","","","","","","","","","12915",
"[463]","OCEAN ISLAND","SAMOAN ISLANDS / UPOLU / FAGALOA SERIES","MA^ASINA VILLAGE","-14","-14","-171.5","-171.5","SAE","","","s_UPO-12H [463]","MUGEARITE [463]","","","","","","","","MICROPORPHYRITIC [463] ","VOL","","","","","WR [463] ","54.6","1.62","","17.5","","","","7.67","4.47","2","0.19","","3.018","5.54","0.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","74","1020","35","551","91","","","","","","","","","","","","","725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12938",
"[21869]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / ELAZIG UNIT","","38.7392","38.7392","39.2092","39.2092","SAE","","","s_CA 138  [21869]","MUGEARITE  [21869]","","","","CENOZOIC [21869]","","","","","VOL","","","","","WR [21869] ","50.62","1.71","","17.41","","","","7.05","6.89","6.2","0.13","","2.62","4.96","0.71","","","","","","","","","","","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","105","","","32","81","","","","","","","","46","817","16","284","62","","","","","","","","","","","","","468","42","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294663",
"[21869]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / ELAZIG UNIT","","38.6867","38.6867","39.0822","39.0822","SAE","","","s_CA 139  [21869]","MUGEARITE  [21869]","","","","CENOZOIC [21869]","","","","","VOL","","","","","WR [21869] ","50.8","1.63","","17.21","","","","7.08","7.42","7.11","0.14","","2.13","4.26","0.59","","","","","","","","","","","","","","","","0.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162","135","","","39","109","","","","","","","","37","682","25","265","43","","","","","","","","","","","","","637","27","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294664",
"[21869]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / ELAZIG UNIT","","38.6839","38.6839","39.0744","39.0744","SAE","","","s_CA 140  [21869]","MUGEARITE  [21869]","","","","CENOZOIC [21869]","","","","","VOL","","","","","WR [21869] ","50.14","1.87","","17","","","","7.26","7.97","7.1","0.14","","2.07","4.1","0.57","","","","","","","","","","","","","","","","1.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167","142","","","38","100","","","","","","","","32","701","17","236","35","","","","","","","","","","","","","416","41","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294665",
"[21869]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / ELAZIG UNIT","","38.7528","38.7528","39.1339","39.1339","SAE","","","s_CA 167  [21869]","MUGEARITE  [21869]","","","","CENOZOIC [21869]","","","","","VOL","","","","","WR [21869] ","49.79","1.72","","17.4","","","","7.88","7.45","6.38","0.14","","2.21","4.46","0.64","","","","","","","","","","","","","","","","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","167","130","","","32","110","70","","19","","","","","36","676","22","286","45","","","","","","","","","","","","","427","34.9","62.4","6.82","25.7","5.1","1.68","5.2","0.8","4.3","0.8","2.4","0.34","2.2","0.35","5","3","","","","","","","","","6","","5.8","1.7","","","","","","","","","","","","","","","","","","","","","","","","","1294671",
"[21869]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / ELAZIG UNIT","","38.7592","38.7592","39.1783","39.1783","SAE","","","s_CA 166  [21869]","MUGEARITE  [21869]","","","","CENOZOIC [21869]","","","","","VOL","","","","","WR [21869] ","51.03","1.76","","17.73","","","","7.94","7.01","6.51","0.14","","2.37","4.82","0.67","","","","","","","","","","","","","","","","-0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","168","130","","","32","110","70","","19","","","","","39","693","23","302","49","","","","","","","","","","","","0.5","418","35","63.6","6.99","26.4","5.3","1.64","4.7","0.8","4.5","0.9","2.5","0.35","2.2","0.37","4.9","3.1","","","","","","","","","5","","5.9","1.7","0.512835","","","0.703756","","19.1096","","15.6669","","39.1083","","","","","","","","","","","","","","","1294674",
"[21869]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / KARAKOCAN UNIT","","38.9103","38.9103","40.0514","40.0514","SAE","","","s_CA 198  [21869]","MUGEARITE  [21869]","","","","CENOZOIC [21869]","","","","","VOL","","","","","WR [21869] ","50.6","3.08","","15.29","","","","11.55","7.03","3.78","0.21","","1.9","4.09","0.65","","","","","","","","","","","","","","","","-0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","192","","","","27","","120","","23","","","","","35","407","40","306","16","","","","","","","","","","","","","343","30.3","65.3","8.25","35.2","8.1","2.48","8.4","1.4","8.1","1.5","4.3","0.62","4","0.63","6","1.4","","","","","","","","","9","","6.2","1.2","0.512704","","","0.704795","","19.0684","","15.7033","","39.1785","","","","","","","","","","","","","","","1294682",
"[21873]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / KARAVUL ERUPTION","","39","39","43.5","43.5","SAE","","","s_V_E-236 [21873]","MUGEARITE [21873]","","","","QUATERNARY [21873]","","","","","VOL","","","","","WR [21873] ","52.73","1.49","","17.06","","","","8.51","7.87","5.04","0.15","","1.4","4.18","0.38","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","179","","","","32.4","39.3","","","17.1","","","","","32","410.3","29.8","217.8","13.7","","","","","","","","","","","","0.7","276","24.2","50","6.02","25.6","5.25","1.55","5.41","0.88","5.13","1.06","3.08","0.45","2.92","0.44","5.1","0.8","","","","","","","","","3.8","","5.2","1.3","","","","","","","","","","","","","","","","","","","","","","","","","1295744",
"[21873]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / SABUNBÜKEN ERUPTION","","39","39","43.5","43.5","SAE","","","s_08VANA114 [21873]","MUGEARITE [21873]","","","","QUATERNARY [21873]","","","","","VOL","","","","","WR [21873] ","0.6","53.12","","2.26","","","","14.82","3.4","0.19","10.3","","4.92","5.94","2.25","","","","","","","","","","","","","","","","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","107","","","","17.4","1.3","","","20.3","","","","","37.6","457.9","45.4","333.9","22.4","","","","","","","","","","","","0.7","507","40.1","85.9","10.76","44.6","9.07","2.56","8.65","1.44","7.93","1.59","4.36","0.7","4.35","0.65","7.8","1.3","","","","","","","","","4.5","","8.9","2","","","","","","","","","","","","","","","","","","","","","","","","","1295745",
"[1257]","OCEAN ISLAND","AZORES / FAIAL / CAPELINHOS","NORTHWEST FROM PEDRO MIGUEL","38.58","38.58","-28.7","-28.7","SAE","","","s_FA49 [1257]","MUGEARITE [1257]","","","","","","","","","VOL","","","","","WR [1257] ","","","","","","","","","","","","","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13098",
"[1257]","OCEAN ISLAND","AZORES / FAIAL / CAPELINHOS","SOUTHEAST FROM SALAO","38.58","38.58","-28.7","-28.7","SAE","","","s_FA61 [1257]","MUGEARITE [1257]","","","","","","","","","VOL","","","","","WR [1257] ","","","","","","","","","","","","","3.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13099",
"[1257]","OCEAN ISLAND","AZORES / FLORES","BETWEEN LAJES AND FAJA DE LOPO VAZ","39.22","39.22","-31.22","-31.22","SAE","","","s_FL29 [1257]","MUGEARITE [1257]","","","","","","","","","VOL","","","","","WR [1257] ","","","","","","","","","","","","","2.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13108",
"[9021]","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU","SOUTHWEST OAHU VOLCANIC FIELD","21.6467","21.6467","-158.795","-158.795","SAQ","-3906","-3906","s_K206-9 [9021]","NOT GIVEN [9021]","","","","","","","","","VOL","","","","","WR [9021] ","50.58","2.38","","17.08","","8.28","2.65","","5.53","3.51","0.2","","3.26","5.97","0.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131597",
"[5942]","SEAMOUNT","HAWAIIAN-EMPEROR CHAIN / KOKO / DREDGE 43D / POST-SHIELD STAGE","","34.78","34.78","171.83","171.83","SAQ","-630","-830","s_A43D-C [5942]","MUGEARITE [5942]","","","","","","","","","VOL","","","M","","WR [5942] ","48.59","1.97","","16.65","","","","12.75","5.17","2.38","0.2","","2.65","5.34","2.3","","","","","","","","","","","","","","","","1.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.41","11692","35.3","0.361","","","29.2","51.3","21.1","247","26.1","","","","","42.4","2152","52.6","604","77.8","","","","","","","","","","","","","842","86.7","206","28.4","118","24.6","8.19","20.3","2.64","13.3","2.22","4.95","0.586","3.27","0.445","12.9","4.57","","","","","","","","","3.72","","5.06","1.87","","","","","","","","","","","","","","","","","","","","","","","","","132216",
"[829]","OCEAN ISLAND","ASCENSION / ASCENSION","ENGLISH BAY ROAD","-7.93","-7.93","-14.37","-14.37","SAE","","","s_AI-171 [829]","MUGEARITE [829]","","","","","","","","","VOL","","","","","WR [829] ","53.39","2.19","","15.41","","","","9.71","7.44","3.27","0.24","","1.66","4.31","1.3","","","1.16","","","","","","","","","","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6","","83","2","","","","8","","147","27","","","","","32","479","64","364","69","","","","","","","","","","","","","374","44","104","","56.8","13.3","4.62","","1.84","","","","","4.65","0.59","7.87","4.27","","","","","","","","","","","4.58","","","","","","","","","","","","","","","","","","","","","","","","","","13273",
"[829]","OCEAN ISLAND","ASCENSION / ASCENSION","SOUTHEAST FLANK OF DARK SLOPE CRATER","-7.93","-7.93","-14.37","-14.37","SAE","","","s_AI-6 [829]","MUGEARITE [829]","","","","","","","","","VOL","","","","","WR [829] ","52.12","1.83","","16.71","","","","9.39","6.15","3.43","0.18","","2.69","5.2","1.25","","","0.53","","","","","","","","","","","","","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1","","90","12","","","","31","","154","30","","","","","66","1105","46","558","110","","","","","","","","","","","","","720","73.2","158","","67","14.3","4.75","","1.9","","","","","3.23","0.38","11.6","7.35","","","","","","","","","","","8.93","","","","","","","","","","","","","","","","","","","","","","","","","","13276",
"[829]","OCEAN ISLAND","ASCENSION / ASCENSION","NORTH OF BROKEN TOOTH","-7.93","-7.93","-14.37","-14.37","SAE","","","s_AI-87 [829]","MUGEARITE [829]","","","","","","","","","VOL","","","","","WR [829] ","54.75","2.11","","15.72","","","","8.93","5.93","3.15","0.23","","2.2","5.01","0.98","","","0.27","","","","","","","","","","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4","","96","2.7","","","","7","","131","26","","","","","37","418","65","385","72","","","","","","","","","","","","","482","47","106","","57.8","14.5","4.96","","2.08","","","","","4.69","0.61","8.38","4.59","","","","","","","","","3","","5.19","","","","","","","","","","","","","","","","","","","","","","","","","","13277",
"[1247]","OCEAN ISLAND","MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES","SAINT-LEU","-21.91","-21.91","55.4","55.4","SAE","","","s_GVIII [1247]","MUGEARITE [1247]","","","","","","","","","VOL","","","","","WR [1247] ","50.9","2.4","","16.6","","3.3","6.61","9.93","8.25","4.25","0.22","","1.71","4.67","0.54","","0.21","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","","","47","","","24.4","1","","","","","","","","48.7","559","","396","","","","","","","","","","0.12","","","0.82","361","37.7","85","","","","3.4","","1.3","","","","","","","8.1","3.23","","","","","","","","","","","4.6","0.99","","","","","","","","","","","","","","","","","","","","","","","","","13347",
"[1247]","OCEAN ISLAND","MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES","SALAZIE BASIN, ILET MORIN","-20.91","-21.91","55.4","55.4","SAE","","","s_S75T5 [1247]","MUGEARITE [1247]","","","","","","","","","VOL","","","","","WR [1247] ","51.34","2.39","","16","","5.83","5.39","9.23","6.15","2.5","0.23","","2.04","5.34","0.77","","0.43","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7","","","64","","","11.6","1.1","","","","","","","","51.5","746","","364","","","","","","","","","","0.11","","","0.37","474","50","105","","","","4.3","","1.48","","","","","","","8.3","4.12","","","","","","","","","","","5.91","1.28","","","","","","","","","","","","","","","","","","","","","","","","","13348",
"[2974]","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / DOGO ISLAND/OKI ISLANDS","","36.25","36.25","133.18","133.18","SAE","","","s_OK7 [2974]","MUGEARITE [2974]","","","","","","","","","VOL","","","","","WR [2974] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","","","54","","","18","8.9","","","","","","","","66","","","395","","","","","","","","","","","","","0.59","2841","58","","","","","4.9","","1.17","","","","","","","7.9","3.52","","","","","","","","","","","6.76","1.2","","","","","","","","","","","","","","","","","","","","","","","","","134222",
"[2974]","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / DOGO ISLAND/OKI ISLANDS","","36.25","36.25","133.18","133.18","SAE","","","s_OK9 [2974]","MUGEARITE [2974]","","","","","","","","","VOL","","","","","WR [2974] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","37","","","15.2","8.5","","","","","","","","78","","","419","","","","","","","","","","","","","0.44","1545","62","","","","","4.2","","1.16","","","","","","","9.2","3.58","","","","","","","","","","","8.8","1.55","","","","","","","","","","","","","","","","","","","","","","","","","134223",
"[6028]","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","EIGG, MASSIVE SILL ABOVE CLEADALE","56.87","56.95","-6.1","-6.2","SAE","","","s_E11 [6028]","MUGEARITE [6028]","","","","CENOZOIC [6028]","","","","","VOL","","","","","WR [6028] ","51.12","1.04","","18.03","","5.43","3.78","","6","3.46","0.06","","3.06","4.51","0.61","2.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","","","","","","","53","665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","4","","","","","","","","","","","","","","","","","","","","","","","","","","135520",
