"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[6181]","SUBMARINE RIDGE","KARIN RIDGE / KARIN RIDGE / DREDGE 6","","16.9867","16.9867","-168.5783","-168.5783","SAQ","-1830","-2300","s_F7-89-D6-1 [6181]","HAWAIITE [6181]","","","","","","","","","VOL","","","","","WR [6181] ","51.8","1.81","","18.2","","","","10.89","6.4","1.8","0.47","","1.81","4.13","1.52","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","","","","","","","","","","","","","17.5","516","42","603","80","","","","","","","","","","","","","431","39.6","138","","51.9","12.7","4.19","12.5","1.63","","","","","3.07","0.4","14.6","6.4","","","","","","","","","","","9.1","","","","","","","","","","","","","","","","","","","","","","","","","","140202",
"[6181]","SUBMARINE RIDGE","KARIN RIDGE / KARIN RIDGE / DREDGE 12","","17.12","17.12","-168.3117","-168.3117","SAQ","-2110","-2550","s_F7-89-D12-5 [6181]","HAWAIITE [6181]","","","","","","","","","VOL","","","","","WR [6181] ","51.1","3.44","","15.9","","","","8.69","9.15","3.14","0.14","","1.86","3.84","1.76","","","","","","","","","","","","","","","","3.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8","","","","","","","","","","","","","","","13.1","564","68","462","72","","","","","","","","","","","","","430","64.9","131","","64.9","16.9","5.49","16.7","2.3","","","","","4.63","0.63","9.71","5.5","","","","","","","","","","","5.8","","","","","","","","","","","","","","","","","","","","","","","","","","140208",
"[6181]","SUBMARINE RIDGE","KARIN RIDGE / KARIN RIDGE / DREDGE 30","","16.6417","16.6417","-168.2767","-168.2767","SAQ","-1920","-3050","s_F7-89-D30-1 [6181]","HAWAIITE [6181]","","","","","","","","","VOL","","","","","WR [6181] ","50","2.85","","17.1","","","","9.54","7.95","4.13","0.17","","2.16","3.96","1.08","","","","","","","","","","","","","","","","1.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3","","","","","","","","","","","","","","","42.7","824","42","452","80","","","","","","","","","","","","","470","70.8","146","","56.8","11.5","3.5","10.3","1.35","","","","","3.09","0.41","10.1","6.2","","","","","","","","","","","7.9","","","","","","","","","","","","","","","","","","","","","","","","","","140210",
"[6181]","SUBMARINE RIDGE","KARIN RIDGE / KARIN RIDGE / DREDGE 1","","18.03","18.03","-168.9383","-168.9383","SAQ","-1705","-1800","s_F10-89-D1-1 [6181]","HAWAIITE [6181]","","","","","","","","","VOL","","","","","WR [6181] ","48.3","2.51","","17.6","","","","12.33","8.37","3.07","0.15","","2.06","3.67","0.62","","","","","","","","","","","","","","","","3.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495","36","","48","","","","","","","","","","","","","440","31","60","","33","6.9","2.2","7.1","1.2","","","","","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140211",
"[6181]","SUBMARINE RIDGE","KARIN RIDGE / KARIN RIDGE / DREDGE 1","","18.03","18.03","-168.9383","-168.9383","SAQ","-1705","-1800","s_F10-89-D1-2 [6181]","HAWAIITE [6181]","","","","","","","","","VOL","","","","","WR [6181] ","49.7","3.54","","19.3","","","","9.72","6.86","3.31","0.09","","2.2","3.57","0.65","","","","","","","","","","","","","","","","3.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415","28","","46","","","","","","","","","","","","","310","24","53","","30","5.8","2.2","6.5","0.96","","","","","2.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140212",
"[8030][7834]","RIFT VOLCANICS","MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT BAMBOUTO","","6.25","6.25","10.5","10.5","SAE","","","s_CA38 [8030]","HAWAIITE [8030]","21000000 [8030]","21000000 [8030]","","MIOCENE [8030]","","","","","VOL","","","","","WR [8030] ","48.97","2.95","","18.14","","2.51","8.93","11.19","8.18","3.58","0.2","","1.74","4.32","0.73","","","","","","","","","","","","","","","","1.19","","","","","","","","","","","","","","","","","","","772","","","","","","549","","","","","","19","","","","25","","","","","","","","33","906","40","279","76","","","","","","","","","","","","","547","47.66","97.65","","48.06","10.2","3.21","7.94","","6.59","","2.87","","2.51","0.36","","","","","","","","","","","","","","","0.512854","","","0.70326","","","","","","","","","","","","","","","","","","","","","140508",
"[671]","OCEAN ISLAND","AZORES / SAO JORGE","","38.67","38.67","-28.05","-28.05","SAE","","","s_ASJ-1 [671]","HAWAIITE [671]","","","","","","","","","VOL","","","","","WR [671] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4146","","","13283","","14.4","","250","20","","","30","26","","160","","","","","","","","","","","","","","","","","","","","","","","373","53.2","119.2","","59","11.52","3.86","","1.35","7.9","","","","3.13","0.42","9.03","4.38","","","","","","","","","","","5.35","1.71","","","","","","","","","","","","","","","","","","","","","","","","","14081",
"[671]","OCEAN ISLAND","AZORES / TERCEIRA","","38.72","38.72","-27.22","-27.22","SAE","","","s_AT-14 [671]","HAWAIITE [671]","","","","","","","","","VOL","","","","","WR [671] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5237","","","10713","","19.2","","250","25","","","25","23","","150","","","","","","","","","","","","","","","","","","","","","","","785","54.3","120.1","","60","13.67","5.07","","1.71","10","","","","3.6","0.49","6.93","3.63","","","","","","","","","","","4.54","1.51","","","","","","","","","","","","","","","","","","","","","","","","","14083",
"[671]","OCEAN ISLAND","AZORES / TERCEIRA","","38.72","38.72","-27.22","-27.22","SAE","","","s_AT-15 [671]","HAWAIITE [671]","","","","","","","","","VOL","","","","","WR [671] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5891","","","11623","","17.9","","200","10","","","21","27","","170","","","","","","","","","","","","","","","","","","","","","","","495","60.5","134.7","","70","15.7","5.69","","1.99","11.1","","","","4.22","0.54","7.45","4.02","","","","","","","","","","","5.13","1.67","","","","","","","","","","","","","","","","","","","","","","","","","14084",
"[752][747][753]","OCEAN ISLAND","BOUVET / BOUVET","NORTH END OF WESTWIND STRANDA","-54.43","-54.43","3.4","3.4","SAE","","","s_WJ8B [752]","HAWAIITE [752] / BASALT [753]","","","","","","","","HIGHLY PORPHYRITIC [752] ","VOL","","","","HE3_HE4(R/R(A)) from PLAGIOCLASE [753]","WR [752] / MIN [753] ","48.45","2.18","","19.93","","3.99","4.12","","11.44","3.43","0.1","","0.72","3.43","0.37","","","0.37","","","","","","","","","","","","","1.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","","175","22","","","29","19","","","21","","","","","11.7","566","25","172","26","","","","","","","","","","","","","130","19.4","34","","","6","2.09","","0.9","","","","","2.1","0.2","","","","","","","","","","","","","2","0.46","","","","","","","","","","","","","","","","","","","","12.4","","","","","14215",
"[1162][1160]","OCEAN ISLAND","MADEIRA ARCHIPELAGO / MADEIRA","COMPLEX 1A","32.75","32.75","-16.93","-16.93","SAE","","","s_203 [1162] / s_AM203 [1160]","HAWAIITE [1162] / ALKALI BASALT [1160]","","","","","","","","","VOL","","","","","WR [1162] ","47.09","4.53","","17.42","","4.43","7.05","","8.01","4.15","0.45","","1.03","2.94","0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8547","","","","","","","","","39","110","113","","","","","","37","952","47","327","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14219",
"[5862]","SEAMOUNT","MARSHALL SEAMOUNT GROUP / MIT GUYOT / SITE 877","HOLE 878A","27.3191","27.3191","151.8838","151.8838","SAQ","-1337.6","-11337.6","s_144-878A-78R-1,127-129 [5862]","HAWAIITE [5862]","","","","","","","","","VOL","","","","","WR [5862] ","49.2","3.43","","17.58","","","","9.72","7.28","4.33","0.19","","1.88","3.41","0.7","","","","","","","","","","","","","","","","2.3","","","","","","","","","","","","","","","","","","","","","","","3055","","","15607","","","20562","","","","","","","","","","","","","","34","728","31","297","70","","","","","","","","","","","","","544","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142213",
"[5862]","SEAMOUNT","MARSHALL SEAMOUNT GROUP / MIT GUYOT / SITE 877","HOLE 878A","27.3191","27.3191","151.8838","151.8838","SAQ","-1337.6","-11337.6","s_144-878A-78R-2,71-73 [5862]","HAWAIITE [5862]","","","","","","","","","VOL","","","","","WR [5862] ","48.14","3.36","","17.24","","","","10.82","8.34","3.41","0.12","","2.14","3.32","0.64","","","","","","","","","","","","","","","","2.4","","","","","","","","","","","","","","","","","","","","","","","2793","","","17765","","","20143","","","","","","","","","","","","","","38","817","27","313","69","","","","","","","","","","","","","566","122","96","","60","36","33","","","14.2","","9.6","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142214",
"[1162][1160]","OCEAN ISLAND","MADEIRA ARCHIPELAGO / MADEIRA","COMPLEX 1B","32.75","32.75","-16.93","-16.93","SAE","","","s_106 [1162] / s_AM106 [1160]","HAWAIITE [1162] / ALKALI BASALT [1160]","","","","","","","","","VOL","","","","","WR [1162] ","44.1","4.23","","15.8","","7.6","7.4","","8.5","5.9","0.45","","1.22","4.35","0.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10123","","","","","","","","","2","34","110","","","","","","43","939","47","320","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14223",
"[1162][1160]","OCEAN ISLAND","MADEIRA ARCHIPELAGO / MADEIRA","COMPLEX 2","32.75","32.75","-16.93","-16.93","SAE","","","s_22 [1162] / s_AM22 [1160]","HAWAIITE [1162] / ALKALI BASALT [1160]","","","","","","","","","VOL","","","","","WR [1162] ","40.93","2.66","","16.71","","6.88","6.3","","7.98","3.87","0.3","","1.5","2.5","1.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13194","","","","","","","","","14","45","120","","","","","","49","1192","34","457","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14227",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_NR-9 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","50.82","2.05","","15.86","","","","11.34","8.56","3.6","0.12","","1.22","3.02","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3","","","244.2","","","40.2","172.4","62","90.1","","","","","","11.4","522.8","23.1","121.1","19.9","","","","","","","","","","","","","272.2","14.3","36.1","","19","5.1","1.8","","0.7","","","","","1.4","0.2","3.4","1.5","","","","","","","","","1.9","","1.6","0.5","0.512947","","","0.703596","","18.282","","15.507","","38.193","","","","","","","","","","","","","","","1422897",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_NR-12 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","47.57","2.45","","14.57","","","","12.09","8.68","5.96","0.19","","1.74","3.14","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","232.7","","","54.3","204.4","55.8","139.7","","","","","","19.4","694","22.6","166.3","34","","","","","","","","","","","","","436.7","28.5","51.4","","29","7.2","2.3","","0.8","","","","","1.5","0.2","4.6","2.8","","","","","","","","","2","","3.3","1.1","0.512952","","","0.703819","","18.276","","15.491","","38.16","","","","","","","","","","","","","","","1422900",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_PNG-34 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","43.62","2.36","","13.49","","","","12.51","9.52","6.46","0.18","","2.13","4.77","1.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","","","102.4","","","45.9","120.4","52.5","128.5","","","","","","42.6","1385.5","25","197.5","71.6","","","","","","","","","","","","","557.1","71.4","152.1","","64.8","12.9","4.1","","1.5","","","","","1.4","0","5.2","5.3","","","","","","","","","4.5","","8.9","1.3","0.512897","","","0.703612","","18.317","","15.479","","38.222","","","","","","","","","","","","","","","1422903",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_PNG-35 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","48.15","2.01","","14.92","","","","11.45","8.73","4.8","0.17","","1.15","3.28","0.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","","","231.3","","","66.4","202.7","23.9","119.2","","","","","","37.2","930.4","20.7","179.2","58.1","","","","","","","","","","","","","512.3","43.3","90.1","","38.7","8","2.6","","1.5","","","","","1.1","1.1","5.1","3.8","","","","","","","","","4.3","","6.2","1.9","0.512865","","","0.703682","","18.469","","15.529","","38.41","","","","","","","","","","","","","","","1422904",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_BR-19 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","50.92","2.11","","14.79","","","","9.48","6.82","6.04","0.12","","2.3","4.27","0.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7","","","134.9","","","52.8","16.5","22.3","131.8","","","","","","35.6","915.2","20.6","221.4","46.7","","","","","","","","","","","","","551.2","31.4","71.3","","38.6","9.8","3.1","","1.2","","","","","1.3","0.1","6.4","3.3","","","","","","","","","5.4","","3.6","1","0.512747","","","0.705185","","18.521","","15.54","","38.666","","","","","","","","","","","","","","","1422908",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_PPK-20 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","51.76","2.11","","15.04","","","","8.92","6.12","3.71","0.1","","2.32","4.32","0.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4","","","81.7","","","26.8","41.3","31","142.8","","","","","","24.8","987.4","19.9","264.5","32.2","","","","","","","","","","","","","524.3","30.5","78.1","","45","10.5","3.4","","1.2","","","","","0.7","0.1","1.3","2.2","","","","","","","","","2.8","","3.2","0.4","0.512689","","","0.705563","","18.651","","15.598","","38.719","","","","","","","","","","","","","","","1422911",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_PR-14 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","51.9","3.04","","14.59","","","","9.02","6.57","4.22","0.11","","2.26","4.22","1.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9","","","92","","","37.4","56.8","24.3","127.8","","","","","","28.6","934.4","19.8","220.6","32.4","","","","","","","","","","","","","433.9","35.1","86.7","","49.5","11.3","3.6","","1.4","","","","","1","0.1","6.9","2.5","","","","","","","","","9.5","","3","0.8","0.512666","","","0.70581","","18.594","","15.564","","38.502","","","","","","","","","","","","","","","1422914",
"[7618]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / THAILAND - CENOZOIC/QUATERNARY / INDOCHINA TERRANE","KHORAT PLATEAU","16","16","103","103","SAE","","","s_PR-15 [7618]","HAWAIITE [7618]","","","","CENOZOIC [7618]","","","","","VOL","","","","","WR [7618] ","52.29","2.83","","15.36","","","","8.27","5.91","4.21","0.08","","2.29","4.55","1.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","","","35.1","","","24.4","31","20","128.2","","","","","","35","1124","19","259","34.6","","","","","","","","","","","","","421.2","35.9","87.3","","51.8","11.9","3.7","","1.4","","","","","1.4","0.1","7","2.5","","","","","","","","","1.9","","3","0.8","0.512659","","","0.705852","","18.562","","15.558","","38.554","","","","","","","","","","","","","","","1422915",
"[1162][1160]","OCEAN ISLAND","MADEIRA ARCHIPELAGO / MADEIRA","COMPLEX 3","32.75","32.75","-16.93","-16.93","SAE","","","s_6 [1162] / s_AM6 [1160]","HAWAIITE [1162] / ALKALI BASALT [1160]","","","","","","","","","VOL","","","","","WR [1162] ","46.92","3.3","","17.86","","4.49","7.1","","9.73","4.18","0.2","","1","3.6","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8298","","","","","","","","","6","99","132","","","","","","28","835","50","308","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14231",
"[1162][1160]","OCEAN ISLAND","MADEIRA ARCHIPELAGO / MADEIRA","COMPLEX 3","32.75","32.75","-16.93","-16.93","SAE","","","s_220 [1162] / s_AM220 [1160]","HAWAIITE [1162] / ALKALI BASALT [1160]","","","","","","","","","VOL","","","","","WR [1162] ","47.25","2.31","","18.17","","3.35","6.96","","10.25","5.68","0.34","","1","3.63","0.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8298","","","","","","","","","73","80","74","","","","","","27","835","36","289","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14232",
"[752][747]","OCEAN ISLAND","BOUVET / BOUVET","NORTH END OF WESTWIND STRANDA","-54.43","-54.43","3.4","3.4","SAE","","","s_WJ7B [752]","HAWAIITE [752]","","","","","","","","DENSE, WITH DISSEMINATED PHENOCRYSTS [752] ","VOL","","","","","WR [752] ","46.98","3.78","","14.68","","5.24","7.17","","8.91","4.13","0.18","","1.05","3.21","0.43","","1.73","0.78","","1.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","304","30","","","44","23","","","22","","","","","13","421","34","256","37","","","","","","","","","","","","","190","26.9","50","","","9","2.85","","1.4","","","","","2.8","0.4","","","","","","","","","","","","","2.9","0.69","","","","","","","","","","","","","","","","","","","","","","","","","14247",
"[752][747]","OCEAN ISLAND","BOUVET / BOUVET","KAPP CIRCONCISION, DIKE","-54.43","-54.43","3.4","3.4","SAE","","","s_WJ17B [752]","HAWAIITE [752]","","","","","","","","PORPHYRITIC [752] ","VOL","","","","","WR [752] ","49.41","2.94","","17.08","","4.22","6","","9.73","3.75","0.15","","1.04","3.31","0.48","","0.85","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","230","35","","","34","16","","","21","","","","","11.3","491","31","237","36","","","","","","","","","","","","","206","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","0.7","","","","","","","","","","","","","","","","","","","","","","","","","14248",
"[752][747]","OCEAN ISLAND","BOUVET / BOUVET","TOP OF RUSTADKOLLEN","-54.43","-54.43","3.4","3.4","SAE","366","366","s_WJ2B [752]","HAWAIITE [752]","","","","","","","","PORPHYRITIC [752] ","VOL","","","","","WR [752] ","50.13","3.5","","15.38","","3.39","8.92","","8.72","4.3","0.19","","1.31","3.36","0.49","","0.27","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","278","20","","","44","21","","","23","","","","","20","434","38","281","44","","","","","","","","","","","","","250","32.3","50","","","10","3.14","","1.4","","","","","2.9","0.4","","","","","","","","","","","","","2.9","0.86","","","","","","","","","","","","","","","","","","","","","","","","","14249",
"[752][747]","OCEAN ISLAND","BOUVET / BOUVET","STORE KARI","-54.43","-54.43","3.4","3.4","SAE","","","s_WJ14B [752]","HAWAIITE [752]","","","","","","","","PORPHYRITIC [752] ","VOL","","","","","WR [752] ","48.53","3.65","","14.84","","4.92","7.56","","8.62","4.08","0.18","","1.25","3.48","0.44","","0.93","0.42","","0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","318","23","","","45","16","","","23","","","","","21","446","33","246","39","","","","","","","","","","","","","226","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.75","","","","","","","","","","","","","","","","","","","","","","","","","14250",
"[752][747]","OCEAN ISLAND","BOUVET / BOUVET","KAPP CIRCONCISION","-54.43","-54.43","3.4","3.4","SAE","","","s_WJ16B [752]","HAWAIITE [752]","","","","","","","","PORPHYRITIC [752] ","VOL","","","","","WR [752] ","49.66","3.27","","15.85","","3.9","8.25","","7.54","3.78","0.21","","1.29","3.6","0.62","","1.43","0.39","","0.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","271","13","","","37","10","","","22","","","","","19","424","38","286","43","","","","","","","","","","","","","246","31.8","55","","","10","3.35","","1.5","","","","","3.1","0.4","","","","","","","","","","","","","3","0.66","","","","","","","","","","","","","","","","","","","","","","","","","14251",
"[752][747][9837]","OCEAN ISLAND","BOUVET / BOUVET","WESTWIND STRANDA","-54.43","-54.43","3.4","3.4","SAE","","","s_WJ10B [752]","BENMOREITE [752] / HAWAIITE [747] / NOT GIVEN [9837]","","","","","","","","DENSE WITH SMALL PHENOCRYSTS [752] ","VOL","","","","","WR [752] ","59.12","1.09","","14.26","","3.32","5.41","","3.79","1","0.24","","3.06","4.62","0.35","","","0.25","","","","","","","","","","","","","1.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","","9","3","","","","3","","","27","","","","","62","304","74.4","677.4","86.19","","","","","","","","","","","","0.65","582","66.04","130.8","17.03","69.36","14.74","4.29","14.27","2.24","12.55","2.5","7.08","1.06","6.6","1.02","16.17","5.47","","","","","","","","","4.79","","7.58","2.41","0.512842","","","0.70368","","19.534","","15.654","","39.156","","","","","","","","0.282953","","","","","","","14257",
"[707]","OCEAN ISLAND","MADEIRA ARCHIPELAGO / PORTO SANTO / SUBMARINE BASAL COMPLEX","LAVA FLOW, RIBEIRA DENTRO BARRANCO DAS FEITERAS","33.07","33.07","-16.33","-16.33","SAE","","","s_PS4 [707]","HAWAIITE [707]","","","","","","","","","VOL","","","","","WR [707] ","44.1","3.34","","16","","4.31","9.51","","10.9","6.26","0.2","","0.63","2.59","0.58","","1.62","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","64","20","32","98","","","","","","10","715","29","196","50","","","","","","","","","","","","","832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14338",
"[571][1415]","OCEAN ISLAND","SOCIETY ISLANDS / TAHITI / TARAVAO / PRE-CALDERA STAGE","","-17.75","-17.75","-149.28","-149.28","SAE","","","s_TV14 [571]","HAWAIITE [571]","","","","","","","","","VOL","","","","","WR [571] ","46.21","3.3","","17.88","","","","8.94","8.69","3.58","0.2","","1.73","4.28","1.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","","8","","","15","23.4","","","","","","","","","","","458","","","","","","","","","","","","","","707","71","160","","77","14.6","4.9","","1.56","","","","","2.85","0.37","10.1","5.72","","","","","","","","","","","7.8","2.17","","","","","","","","","","","","","","","","","","","","","","","","","14375",
