"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[11285][7586]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / LATERA (VULSINI VOLCANIC DISTRICT)","","42.5233","42.5233","12.0492","12.0492","SAE","","","s_VS 189 [11285]","NOT GIVEN [11285] / TRACHYBASALT [7586]","277000 [11285]","277000 [11285]","","PLEISTOCENE [11285]","","","","","VOL","","","","","WR [11285] ","50.3","0.62","","15.5","","1.34","4.82","","10.5","10.02","0.15","","4.51","1.88","0.3","","","","","","","","","","","","","","","","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3","","202","476","","","37","180","56","63","11","","","","","266","1085","22","225","15","","","","","","","","","","","","27","824","83","156","","52","10.9","2.1","","1","","","","","2.1","0.36","5.2","0.91","","","","","","","","","63","","48.4","12.65","0.512093","","","0.71029","","18.731","","15.657","","38.38","","","","","","","","","","","","","","","180407",
"[7586]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / SABATINI VOLCANIC DISTRICT","LAKE BRACCIANO","42.0906","42.0906","12.1969","12.1969","SAE","","","s_BR 03 [7586]","TRACHYBASALT [7586]","","","","","","","","","VOL","","","","","WR [7586] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","9.3","0.512062","","","0.71062","","18.722","","15.646","","38.907","","","","","","","","","","","","","","","180410",
"[893]","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","FUGA DE LA FLORIDA, DIKE,","27.8","27.8","-18","-18","SAE","","","s_41.319ILM [893]","TRACHYBASALT [893]","","","","","","","","","VOL","","","","","WR [893] ","47.5","2.84","","17.81","","2.86","6.76","","8.78","4.88","0.22","","1.99","4.8","1.14","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18053",
"[893]","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","LAS CASILLAS, DIKE","27.8","27.8","-18","-18","SAE","","","s_41.373ILM [893]","TRACHYBASALT [893]","","","","","","","","","VOL","","","","","WR [893] ","48.8","2.8","","17.59","","3.32","6.86","","6.31","5.75","0.21","","1.66","5.07","1.29","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18054",
"[893]","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","DIKE, CAMINO DE JINAMA","27.8","27.8","-18","-18","SAE","","","s_41.136ILM [893]","TRACHYBASALT [893]","","","","","","","","","VOL","","","","","WR [893] ","49.9","2.56","","17.08","","3.74","6.44","","6.03","5.54","0.21","","1.59","4.71","1.29","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18055",
"[18105]","CONVERGENT MARGIN","AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS / SYKAMINEA FORMATION","POLICHNITOS","39.0514","39.0514","26.0926","26.0926","SAE","","","s_LL639 [18105]","TRACHYBASALT [18105]","","","","MIOCENE [18105]","","","","","VOL","","","","","WR [18105] ","49.72","1.07","","11.72","","","","6.68","8.5","12.03","0.13","","3.72","1.81","1.11","","","","","","","","","","","","","","","","2.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","165","814","","","41","298","47","74","17","","","","","116","759","17","322","24.1","","","","","","","","","0.4","","","4.4","2520","30.6","67.4","8.64","37.2","6.76","1.8","5.15","0.69","3.51","0.62","1.8","0.26","1.6","0.23","9.9","1","","","","","","","","","30","","14.3","3.24","0.512307","","","0.708587","","18.502","","15.678","","38.98","","","","","","","","","","","","","","","1805922",
"[18105]","CONVERGENT MARGIN","AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS / SYKAMINEA FORMATION","POLICHNITOS","39.0514","39.0514","26.0926","26.0926","SAE","","","s_LL639 [18105]","TRACHYBASALT [18105]","","","","MIOCENE [18105]","","","","","VOL","","","","","WR [18105] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.498","","15.672","","38.984","","","","","","","","","","","","","","","1808037",
"[858]","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / RECENT SERIES","NARIJES VIEJAS","28.3","28.3","-16.6","-16.6","SAE","","","s_34.152ILM [858]","TRACHYBASALT [858]","","","","","","","","","VOL","","","","","WR [858] ","47.8","1.44","","17.33","","3.15","6.18","","7.23","6.08","0.18","","2.08","4.36","3.08","0.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18215",
"[858]","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / RECENT SERIES","CALDERON","28.3","28.3","-16.6","-16.6","SAE","","","s_34.132ILM [858]","TRACHYBASALT [858]","","","","","","","","","VOL","","","","","WR [858] ","52","2.36","","17.08","","1.17","5.95","","5.55","4.41","0.18","","3.48","6.12","1.01","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18217",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE","NANJING","32","32","118.8","118.8","SAE","","","s_15LS-2 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","47.5","1.69","","14.2","","","","10.29","8.07","9.31","0.16","","2.26","3.25","0.46","","","","","","","","","","","","","","","","1.51","","","","","","","","","","","","","","8.2","","","","","","","","","","","","","","14.4","","124","244","","","","210","49.2","117","","","","","","44.4","640","16.2","193","47","","","","","","","","","","","","0.78","360","28.2","52","5.9","23","4.9","1.81","5.32","0.85","3.92","0.77","1.85","0.27","1.38","0.24","4.71","3.01","","","","","","","","","3.19","","4.42","1.3","0.51294","","5.89","0.70368","","","","","","","","","","","","","","","","","","","","","1825487",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE","NANJING","32","32","118.8","118.8","SAE","","","s_15LS-3 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","47.58","","","14.24","","","","10.4","8.17","9.62","0.16","","2.13","3.63","0.44","","","","","","","","","","","","","","","","0.72","","","","","","","","","","","","","","8.8","","","","","","","","","","","","","","20.5","","135","260","","","","247","51.8","130","","","","","","34.4","622","15.3","185","51","","","","","","","","","","","","0.63","361","30.3","53","5.7","23.8","5.1","1.84","5.54","0.79","4.13","0.7","1.78","0.23","1.34","0.2","5.08","3.38","","","","","","","","","6.35","","5.89","1.3","0.51294","","5.9","0.703648","","","","","","","","","","","","","","","","","","","","","1825488",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE","NANJING","32","32","118.8","118.8","SAE","","","s_15LS-3 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","","","","","","","","","","","","","","20.1","","138","279","","","","257","54.5","137","","","","","","34.8","654","16","190","52","","","","","","","","","","","","0.54","348","29","50","5.5","22.9","4.8","1.75","5.29","0.74","4.05","0.67","1.74","0.2","1.27","0.18","4.29","2.93","","","","","","","","","4.55","","4.31","1.24","","","","","","","","","","","","","","","","","","","","","","","","","1825489",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE","NANJING","32","32","118.8","118.8","SAE","","","s_15LS-5 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","47.82","1.64","","14.39","","","","10.31","8.1","9.22","0.16","","2.2","3.77","0.44","","","","","","","","","","","","","","","","0.55","","","","","","","","","","","","","","7.6","","","","","","","","","","","","","","14.2","","121","235","","","","211","49.7","116","","","","","","39.2","672","15.8","193","47","","","","","","","","","","","","0.56","357","27.7","51","5.8","23.1","4.9","1.65","5.24","0.77","3.95","0.71","1.75","0.21","1.32","0.18","4.62","3.01","","","","","","","","","3.13","","4.34","1.32","0.512943","","5.95","0.703624","","","","","","","","","","","","","","","","","","","","","1825490",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","SHAOXING","26.3","30","117.6","120.5","SAE","","","s_XC-B-11-4 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","45.68","2.84","","11.11","","","","12.77","9.76","9.93","0.17","","1.67","2.79","0.51","","","","","","","","","","","","","","","","1.53","","","","","","","","","","","","","","8.6","","","","","","","","","","","","","","21.1","","220","278","","","","238","78.2","140","","","","","","70","1044","26.8","238","70","","","","","","","","","","","","0.49","680","32.9","64","7.8","34.3","8.1","2.8","7.53","1.09","5.79","0.98","2.39","0.29","1.62","0.21","5.37","3.82","","","","","","","","","2.54","","4.66","1.27","0.512968","","6.43","0.703303","","","","","","","","","","","","","","","","","","","","","1825491",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","SHAOXING","26.3","30","117.6","120.5","SAE","","","s_ZJ12GP-1 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","45.16","3.01","","11.21","","","","12.44","10.49","10.46","0.17","","1.8","2.2","0.57","","","","","","","","","","","","","","","","0.93","","","","","","","","","","","","","","9.5","","","","","","","","","","","","","","22.3","","228","310","","","","283","77.7","151","","","","","","84.3","939","28","234","71","","","","","","","","","","","","0.58","656","35.3","71","8.5","37.5","8.7","2.9","7.97","1.16","6.06","1.02","2.46","0.3","1.62","0.22","5.32","3.8","","","","","","","","","2.51","","4.77","0.67","0.51296","","6.29","0.703307","","","","","","","","","","","","","","","","","","","","","1825492",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","SHAOXING","26.3","30","117.6","120.5","SAE","","","s_ZJ12GP-3 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","45.27","2.97","","11.31","","","","12.35","10.56","10.31","0.17","","1.69","2.08","0.55","","","","","","","","","","","","","","","","1.14","","","","","","","","","","","","","","9.2","","","","","","","","","","","","","","22.7","","232","280","","","","269","91.4","148","","","","","","83.9","979","27.6","230","70","","","","","","","","","","","","0.59","618","33.5","67","8.1","36","8.5","2.79","7.73","1.14","5.99","1.01","2.45","0.31","1.66","0.22","5.3","3.73","","","","","","","","","2.5","","4.72","0.6","0.512988","","6.83","0.703262","","","","","","","","","","","","","","","","","","","","","1825493",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","SHAOXING","26.3","30","117.6","120.5","SAE","","","s_XC-A-11-3 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","49.68","2.37","","12.54","","","","11.52","8.41","7.45","0.15","","1.27","3.22","0.38","","","","","","","","","","","","","","","","1.8","","","","","","","","","","","","","","7.4","","","","","","","","","","","","","","20.9","","178","154","","","","131","60.6","127","","","","","","53.4","676","24","198","50","","","","","","","","","","","","0.48","478","23.6","46","5.6","24.8","6.2","2.3","6.05","0.9","4.87","0.88","2.18","0.28","1.61","0.22","4.51","2.67","","","","","","","","","2.73","","3.59","0.89","","","6.08","","","","","","","","","","","","","","","","","","","","","","1825494",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","SHAOXING","26.3","30","117.6","120.5","SAE","","","s_XC-A-11-4 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","48.24","2.39","","12.69","","","","11.32","8.89","7.71","0.15","","1.27","2.89","0.38","","","","","","","","","","","","","","","","2.33","","","","","","","","","","","","","","6.7","","","","","","","","","","","","","","21.4","","195","169","","","","117","61.2","120","","","","","","51.9","929","22.6","189","47","","","","","","","","","","","","0.43","501","22","43","5.2","23.3","5.8","2.17","5.7","0.86","4.62","0.83","2.06","0.25","1.53","0.21","4.3","2.55","","","","","","","","","2.32","","3.42","0.85","0.512928","","5.66","0.703667","","","","","","","","","","","","","","","","","","","","","1825495",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","SHAOXING","26.3","30","117.6","120.5","SAE","","","s_ZJ12SC-2 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","48.56","2.48","","12.82","","","","11.11","9.31","7.88","0.16","","1.39","3.22","0.51","","","","","","","","","","","","","","","","1.32","","","","","","","","","","","","","","6.5","","","","","","","","","","","","","","21.8","","193","174","","","","132","64.9","124","","","","","","76.2","587","23.9","184","47","","","","","","","","","","","","0.21","496","26.2","52","5.9","25.2","6.6","2.31","6.28","0.93","4.87","0.85","2.08","0.26","1.56","0.21","4.19","2.35","","","","","","","","","2.34","","3.6","0.77","0.512931","","5.71","0.703486","","","","","","","","","","","","","","","","","","","","","1825496",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","QUZHOU","29","29","118.9","118.9","SAE","","","s_ZJ12SJ-1 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","50.97","2.52","","13.29","","","","10.19","7.98","7.44","0.13","","1.67","3.62","0.47","","","","","","","","","","","","","","","","0.07","","","","","","","","","","","","","","10.4","","","","","","","","","","","","","","16.9","","170","171","","","","161","64.5","113","","","","","","37.6","527","21.6","172","40","","","","","","","","","","","","0.19","437","20.8","42","4.9","23.2","6","2.02","5.88","0.82","4.19","0.74","1.8","0.23","1.51","0.21","3.93","2.24","","","","","","","","","4.19","","3.85","0.92","0.512905","","5.2","0.703902","","","","","","","","","","","","","","","","","","","","","1825497",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","QUZHOU","29","29","118.9","118.9","SAE","","","s_ZJ12SJ-3 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","51.65","2.5","","13.35","","","","10.01","7.83","7.42","0.13","","1.65","3.56","0.39","","","","","","","","","","","","","","","","0.1","","","","","","","","","","","","","","10","","","","","","","","","","","","","","17.4","","173","181","","","","165","73.7","114","","","","","","37.6","544","19.1","169","39","","","","","","","","","","","","0.08","443","17.5","36","4.2","19.9","5.2","1.9","5.19","0.71","3.74","0.65","1.58","0.2","1.33","0.19","3.85","2.22","","","","","","","","","3.64","","3.51","0.86","0.512902","","5.15","0.703842","","","","","","","","","","","","","","","","","","","","","1825498",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE","QUZHOU","29","29","118.9","118.9","SAE","","","s_ZJ12SJ-6 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","51.28","2.52","","13.4","","","","9.89","8.11","7.44","0.13","","1.67","3.56","0.42","","","","","","","","","","","","","","","","0.41","","","","","","","","","","","","","","8.4","","","","","","","","","","","","","","17.4","","171","185","","","","159","68.3","114","","","","","","39.9","532","20.1","173","40","","","","","","","","","","","","0.37","432","18.2","37","4.3","20.3","5.2","1.85","5.3","0.73","3.75","0.66","1.62","0.2","1.36","0.19","3.78","2.15","","","","","","","","","3.87","","3.49","1","0.5129","","5.11","0.703862","","","","","","","","","","","","","","","","","","","","","1825499",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_BL-11-1 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","48.06","2.13","","13.34","","","","10.68","8.27","8.72","0.14","","1.82","3.91","0.36","","","","","","","","","","","","","","","","0.27","","","","","","","","","","","","","","7","","","","","","","","","","","","","","22.5","","183","247","","","","195","67.6","113","","","","","","96.8","692","20.9","206","62.1","","","","","","","","","","","","0.88","666","32.9","61.6","6.8","27.8","5.9","2.21","5.57","0.79","4.21","0.76","1.87","0.25","1.43","0.2","4.63","3.24","","","","","","","","","2.47","","4.98","1.2","0.51283","","3.75","0.70408","","","","","","","","","","","","","","","","","","","","","1825500",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_BL-11-2 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","48.34","1.94","","10.4","","","","10.08","11.35","10.89","0.15","","1.52","2.6","0.39","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","5.8","","","","","","","","","","","","","","35.5","","237","515","","","","202","50","99","","","","","","73.8","632","21.9","186","55.7","","","","","","","","","","","","0.83","572","33.3","64","7.3","30.6","6.7","2.19","6.18","0.88","4.62","0.79","1.96","0.24","1.38","0.19","4.32","2.88","","","","","","","","","2.1","","4.93","1.11","0.512843","","4.01","0.70409","","","","","","","","","","","","","","","","","","","","","1825501",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_BL-11-4 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","49.95","2.21","","12.98","","","","10.66","8.41","8.41","0.14","","1.88","3.46","0.33","","","","","","","","","","","","","","","","0.55","","","","","","","","","","","","","","6.8","","","","","","","","","","","","","","24.1","","197","271","","","","178","65.7","115","","","","","","100.6","645","20.9","211","62.6","","","","","","","","","","","","0.9","663","31.7","59.4","6.6","26.8","5.8","2.17","5.43","0.79","4.24","0.74","1.9","0.24","1.44","0.2","4.76","3.3","","","","","","","","","2.58","","4.84","1.18","0.512851","","4.16","0.704065","","","","","","","","","","","","","","","","","","","","","1825502",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_BL-11-5 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","46.83","2.08","","12.12","","","","10.67","10.25","10.88","0.15","","1.79","2.49","0.47","","","","","","","","","","","","","","","","0.72","","","","","","","","","","","","","","6.2","","","","","","","","","","","","","","29.5","","214","341","","","","190","54.1","107","","","","","","86.3","732","22","208","65.2","","","","","","","","","","","","1.03","678","38.7","71.4","8.1","32.9","7","2.3","6.21","0.88","4.62","0.8","1.95","0.24","1.44","0.19","4.7","3.37","","","","","","","","","2.47","","5.76","1.26","0.512836","","3.87","0.704076","","","","","","","","","","","","","","","","","","","","","1825503",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_FJ12BL-1-1 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","47.25","2.13","","12.21","","","","10.62","10.33","10.11","0.16","","2.02","2.76","0.59","","","","","","","","","","","","","","","","0.43","","","","","","","","","","","","","","7.3","","","","","","","","","","","","","","27.6","","202","302","","","","196","60.3","109","","","","","","153.3","846","22.2","203","65.8","","","","","","","","","","","","1.26","765","45.3","83.4","8.7","34.2","7.4","2.42","6.48","0.89","4.61","0.78","1.9","0.24","1.37","0.19","4.44","3.18","","","","","","","","","2.74","","6.22","1.33","0.512856","","4.24","0.704106","","","","","","","","","","","","","","","","","","","","","1825504",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_FJ12BL-1-2 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","46.62","2.11","","11.5","","","","10.84","10.31","10.72","0.17","","1.96","2.6","0.54","","","","","","","","","","","","","","","","0.32","","","","","","","","","","","","","","7.1","","","","","","","","","","","","","","28.3","","204","324","","","","205","58.1","108","","","","","","148.1","787","21.4","195","62.9","","","","","","","","","","","","1.18","728","41.5","77","8.1","32.2","7.1","2.31","6.17","0.87","4.47","0.76","1.83","0.23","1.36","0.18","4.28","3.05","","","","","","","","","2.46","","5.76","1.25","0.512859","","4.31","0.704065","","","","","","","","","","","","","","","","","","","","","1825505",
"[24071]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE","NINGDE","26.7","26.7","119.5","119.5","SAE","","","s_FJ12BL-2-2 [24071]","TRACHYBASALT [24071]","","","","CENOZOIC [24071]","","","","","VOL","","","","","WR [24071] ","46.82","2.14","","12.16","","","","10.59","10.14","9.99","0.16","","2.11","2.84","0.6","","","","","","","","","","","","","","","","0.37","","","","","","","","","","","","","","7.4","","","","","","","","","","","","","","27.5","","205","305","","","","199","62.6","112","","","","","","152.5","862","23","208","67.6","","","","","","","","","","","","1.2","783","48.2","88.1","9.1","35.8","7.66","2.53","6.75","0.93","4.76","0.81","2","0.25","1.44","0.19","4.53","3.28","","","","","","","","","2.76","","6.52","1.41","0.512838","","3.89","0.704175","","","","","","","","","","","","","","","","","","","","","1825506",
