"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20056]","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO","ARANDAS-ATOTONILCO AREA","20.75","20.75","-102.45","-102.45","SAE","","","s_JAL08 [20056]","SUBALKALI BASALT [20056]","","","","","","","","","VOL","","","","","WR [20056] ","49.89","1.18","","16.57","","","","10.88","8.22","6.33","0.166","","0.88","3.11","0.356","","","","","","","","","","","","","","","","0.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","27.9","4.16","19.4","4.52","1.48","5.43","0.87","","1.05","3.01","0.42","2.58","0.32","","","","","","","","","","","","","","","0.512867","","","0.703652","","","","","","","","","","","","","","","","","","","","","1023888",
"[20056]","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO","RIO GRANDE DE SANTIAGO AREA","20.8533","20.8533","-103.3348","-103.3348","SAE","","","s_RGS01 [20056]","SUBALKALI BASALT [20056]","","","","","","","","","VOL","","","","","WR [20056] ","47.86","1.77","","16.34","","","","10.38","8.77","6.49","0.156","","0.91","3.37","0.349","","","","","","","","","","","","","","","","2.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","22.2","3.08","14.6","3.62","1.24","3.72","0.61","","0.69","1.91","0.24","1.64","0.26","","","","","","","","","","","","","","","0.512895","","","0.703818","","","","","","","","","","","","","","","","","","","","","1023889",
"[20243]","CONVERGENT MARGIN","SIKHOTE-ALIN-SAKHALIN ARC / SIKHOTE ALIN ARC / SIKHOTE-ALIN BELT - CRETACEOUS-PALEOGENE / BURELOMNYI","SHKOTOVO PLATEAU","42","42","133","133","SAE","","","s_CHA-1620 [20243]","SUBALKALI BASALT [20243]","","","UPPER [20243]","MIOCENE [20243]","","","","","VOL","","","","","WR [20243] ","46.9","1.92","","16.02","","7.18","4.05","","7.37","7.71","0.17","","2.35","3.42","0.67","0.67","","","","","","","","","","","","","","","1.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","","180","177","","","49","152","","","","","","","","36","678","24","223","54","","","","","","","","","","","","0.5","625","37.86","75.2","8.19","32.49","6.99","2.27","6.91","0.97","5.51","1.01","2.58","","2.41","0.31","5.92","2.54","","","","","","","","","2.7","","4.95","1.16","","","","","","","","","","","","","","","","","","","","","","","","","1035115",
"[20384]","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / NORILSK REGION / IVAKINO FORMATION","BOREHOLE SD-9","69","70","86","94","SAE","","","s_SD-9-1864 [20384]","SUBALKALI BASALT [20384]","","","","PERMIAN-TRIASSIC [20384]","","","","","VOL","","","","","WR [20384] ","52.17","2.36","","14.37","","","","10.78","6.48","3.55","0.18","","2.31","3.54","0.79","","","","","","","","","","","","","","","","1.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235","230","","","40","29","40","61","","","","","","17.9","355","31","211","15.8","0.97","0.000046","0.000009","0.00048","","","","","","","","0.52","400","24","51","7","29","5.9","2","5.6","0.88","5.2","1.01","2.7","0.38","2.5","0.35","5","0.82","","","0.00001","0.00001","0.0005","","","","","","1.94","0.53","","","","","","","","","","","","","","","","","","","","","","","","","1058086",
"[20384]","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / NORILSK REGION / IVAKINO FORMATION","BOREHOLE SD-9","69","70","86","94","SAE","","","s_SD-9-2087 [20384]","SUBALKALI BASALT [20384]","","","","PERMIAN-TRIASSIC [20384]","","","","","VOL","","","","","WR [20384] ","52.05","2.44","","14.33","","","","11.02","4.89","3.65","0.16","","3.27","4.21","0.79","","","","","","","","","","","","","","","","1.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138","38","","","30","4.6","297","216","","","","","","61","266","57","377","29","2.1","0.00035","0.000042","0.00045","","","","","","","","0.52","706","47","104","13.9","57","11.5","3.2","10.9","1.63","9.5","1.82","5.1","0.75","4.3","0.63","9","1.49","","","0.000076","0.000012","0.00073","","","","","","4.5","1.26","","","","","","","","","","","","","","","","","","","","","","","","","1058087",
"[20384]","CONTINENTAL FLOOD BASALT","KUZNETSK BASIN (KUZBASS) TRAPS / KUZNETSK BASIN","ELBAK QUARRY","54","54","70","70","SAE","","","s_GF-1 [20384]","SUBALKALI BASALT [20384]","","","","PERMIAN-TRIASSIC [20384]","","","","","VOL","","","","","WR [20384] ","53.3","1.8","","13.2","","","","9.63","7.1","3.2","0.2","","2.5","2.9","0.5","","","","","","","","","","","","","","","","2.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","47","","","28","10","33","143","","","","","","23","462","44","199","14.3","10.7","0.00017","0.000013","0.000041","","","","","","","","1.55","488","31","66","9","38","7.6","1.99","7.1","1.1","7.1","1.55","4.7","0.75","4.7","0.73","4.9","0.75","","","0.000012","0.000009","0.000089","","","","","","3.8","2.4","","","","","","","","","","","","","","","","","","","","","","","","","1058095",
"[20384]","CONTINENTAL FLOOD BASALT","KUZNETSK BASIN (KUZBASS) TRAPS / KUZNETSK BASIN","OSINOVKA VILLAGE","54","54","70","70","SAE","","","s_GF-2 [20384]","SUBALKALI BASALT [20384]","","","","PERMIAN-TRIASSIC [20384]","","","","","VOL","","","","","WR [20384] ","53.2","1.9","","15.1","","","","10.35","7","3.7","0.2","","2.5","3","0.7","","","","","","","","","","","","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","51","","","24","10.3","27","172","","","","","","20","547","50","303","16.7","3.7","0.000009","0.000006","0.0001","","","","","","","","1.34","705","48","103","14.7","59","11.4","2.6","11.5","1.64","10","2.2","6.2","1.04","6.4","0.97","8","1.19","","","0.000039","0.000002","0.0004","","","","","","6.4","3.6","","","","","","","","","","","","","","","","","","","","","","","","","1058096",
"[20384]","CONTINENTAL FLOOD BASALT","KUZNETSK BASIN (KUZBASS) TRAPS / KUZNETSK BASIN","KARAKAN QUARRY","54","54","70","70","SAE","","","s_GF-3 [20384]","SUBALKALI BASALT [20384]","","","","PERMIAN-TRIASSIC [20384]","","","","","VOL","","","","","WR [20384] ","53.2","1.9","","13.7","","","","8.75","7.1","2.7","0.2","","1.9","3.1","0.5","","","","","","","","","","","","","","","","4.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215","69","","","27","10.2","20","162","","","","","","46","460","47","231","16.8","3.5","0.000064","0.000009","0.0001","","","","","","","","2.4","486","34","74","10","42","8.6","2.2","7.7","1.23","7.6","1.55","4.8","0.75","4.8","0.73","5.9","0.88","","","0.000081","0.000038","0.00029","","","","","","4.4","2.6","","","","","","","","","","","","","","","","","","","","","","","","","1058097",
"[20384]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / KAZAKHSTAN - MESOZOIC / SEMEITAU VOLCANO-PLUTONIC STRUCTURE","","50","50","79","79","SAE","","","s_8 [20384]","SUBALKALI BASALT [20384]","","","","TRIASSIC [20384]","","","","","VOL","","","","","WR [20384] ","51.98","1.9","","14.39","","","","9.55","6.76","3.44","0.25","","2.4","2.75","0.65","","","","","","","","","","","","","","","","3.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","347","25","","","30","6","32","143","","","","","","21","415","52","334","21","2.8","0.000009","0.00001","0.00028","","","","","","","","1.68","704","42","88","12.1","52","10.4","2.8","8.9","1.36","8.4","1.75","5.1","0.81","5.3","0.79","6.7","1.1","","","0.000012","0.000004","0.00046","","","","","","2.4","1.01","","","","","","","","","","","","","","","","","","","","","","","","","1058099",
"[14035]","CONVERGENT MARGIN","LIGURIA-SARDO-TYRRHENIAN ARC / SARDINIA / NORTHERN SARDINIA / MONTIFERRO","200 M NORTH OF OSPEDALE SCALA","40.5","40.5","8.5","8.5","SAE","","","s_103 DB [14035]","SUBALKALI BASALT [14035]","","","","","","","","","VOL","","","","","WR [14035] ","53.24","1.83","","15.95","","1.55","2.26","","7.54","6.11","0.1","","0.98","3.8","0.29","","0.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1074620",
